date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-01-01T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,72,0,0,0
1980-01-02T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,73.6719970703125,0,0,0
1980-01-03T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,77.85199737548828,0,0,0
1980-01-04T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,82.86800384521484,0,0,0
1980-01-05T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,100.42400360107422,0,0,0
1980-01-06T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,108.78400421142578,0,0,0
1980-01-07T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,113.80000305175781,0,0,0
1980-01-08T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,117.9800033569336,0,0,0
1980-01-09T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,128.0120086669922,0,0,0
1980-01-10T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,143.05999755859375,0,0,0
1980-01-11T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,151.4199981689453,0,0,0
1980-01-12T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,165.6320037841797,0,0,0
1980-01-13T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,179.84400939941406,0,0,0
1980-01-14T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,187.36801147460937,0,0,0
1980-01-15T12:00:00Z,44.702,-110.018,89.04999542236328,3.9584853649139404,3.9584853649139404,0,187.5895233154297,0,0,0
1980-01-16T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,187.5895233154297,0,0,0
1980-01-17T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,190.9335174560547,0,0,0
1980-01-18T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,192.6055145263672,0,0,0
1980-01-19T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0,192.6055145263672,0,0,0
