date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-09-28T12:00:00Z,44.686843,-110.061929,85,0,0,0,1.3,0.1,1.3
1980-09-29T12:00:00Z,44.686843,-110.061929,83.9,0,0,0,1.1,0.1,1
1980-09-30T12:00:00Z,44.686843,-110.061929,82.8,0,0,0,1.2,0.1,1.2
1980-10-01T12:00:00Z,44.686843,-110.061929,82.1,0,0,0,0.8,0.1,0.7
1980-10-02T12:00:00Z,44.686843,-110.061929,81.3,0,0,0,0.8,0.1,0.8
1980-10-03T12:00:00Z,44.686843,-110.061929,80.3,0,0,0,1.1,0.1,1
1980-10-04T12:00:00Z,44.686843,-110.061929,79.3,0,0,0,1.1,0.1,1
1980-10-05T12:00:00Z,44.686843,-110.061929,78.4,0,0,0,1.1,0.1,1
1980-10-06T12:00:00Z,44.686843,-110.061929,77.4,0,0,0,1.1,0.1,1
1980-10-07T12:00:00Z,44.686843,-110.061929,76.4,0,0,0,1.1,0.2,1
1980-10-08T12:00:00Z,44.686843,-110.061929,75.5,0,0,0,1.1,0.2,1
1980-10-09T12:00:00Z,44.686843,-110.061929,75,0,0,0,0.6,0.1,0.5
1980-10-10T12:00:00Z,44.686843,-110.061929,74.4,0,0,0,0.6,0.1,0.5
1980-10-11T12:00:00Z,44.686843,-110.061929,74.5,0,0.9,0,0.8,0,0.8
1980-10-12T12:00:00Z,44.686843,-110.061929,78.3,0,4.7,0,0.9,0,0.9
1980-10-13T12:00:00Z,44.686843,-110.061929,79.2,0,0.9,0.8,0,0,0
1980-10-14T12:00:00Z,44.686843,-110.061929,82.4,0,3.2,7.7,0,0,0
1980-10-15T12:00:00Z,44.686843,-110.061929,82.4,0,0,16.3,0,0,0
1980-10-16T12:00:00Z,44.686843,-110.061929,82.4,0,0,19.4,0,0,0
1980-10-17T12:00:00Z,44.686843,-110.061929,82.4,0,0,19.9,0,0,0
1980-10-18T12:00:00Z,44.686843,-110.061929,82.4,0,0,23.7,0,0,0
1980-10-19T12:00:00Z,44.686843,-110.061929,89,0.1,0,16.9,0,0,0
1980-10-20T12:00:00Z,44.686843,-110.061929,89,11.6,0,5.3,0,0,0
1980-10-21T12:00:00Z,44.686843,-110.061929,89,5.9,1.4,0.8,0,0,0
1980-10-22T12:00:00Z,44.686843,-110.061929,89,0,0,1.7,0,0,0
1980-10-23T12:00:00Z,44.686843,-110.061929,89,0,0,1.7,0,0,0
1980-10-24T12:00:00Z,44.686843,-110.061929,89,0,0,1.7,0,0,0
1980-10-25T12:00:00Z,44.686843,-110.061929,89,1.3,0,0,0.4,0,0.4
1980-10-26T12:00:00Z,44.686843,-110.061929,89,0,0,1.8,0,0,0
1980-10-27T12:00:00Z,44.686843,-110.061929,89,0,0,3,0,0,0
1980-10-28T12:00:00Z,44.686843,-110.061929,89,0,0,3,0,0,0
